;Tectonic_setting;Location_notes;Pluton;Colour;Symbol;Size_rel;Size;SubGroup;Group;DebonPQ;TASMiddlemostPlut;Villaseca;QANOR;LaRoche;Geol_unit_notes;Rock_type_notes;Ref;Age;Latitude;Longitude;SiO2;TiO2;Al2O3;FeOt;MnO;MgO;CaO;K2O;Na2O;P2O5;H2O;H2Ot;H2O.MINUS;LOI;Li;Be;B;Sc;V;Cr;Ni;Cu;Zn;Rb;Sr;Y;Zr;Nb;Cs;Ba;La;Ce;Pr;Nd;Sm;Eu;Gd;Tb;Dy;Ho;Er;Tm;Yb;Lu;Hf;Ta;Pb;Th;U;Co;Mo;W;Ga;Ge;As;In;Sn;Sb;Cd;Q;C;Or;Ab;An;Ne;Ns;Ks;Di;Wo;Hy;Ol;Il;Tn;Pf;Ru;Ap;Sum_CIPW;Orthoclase;Albite;Anorthite;Quartz;Apatite;Ilmenite;Biotite;Amphibole;Corundum;Rest;sum_meso;P;K;Ti;Cr2O3;A/NK;A/CNK;K2O/Na2O
43075;CONTINENTAL FLOOD BASALT;ETENDEKA PROVINCE - NAMIBIA / SOUTHERN ETENDEKA PROVINCE / MESSUM COMPLEX//////////////;Messum;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;s;syenite;metaluminous;6 alkali feldspar syenite;syenite;//////////;/ SYENITE, QUARTZ [1800]//////;Georoc Database [1800];;-21.53000069;14.10000038;62.01;0.61;16.94;4.39;0.19;0.35;1.52;5.56;5.85;0.08;0.08;;;1.77;;;;;;4;;4;87;210;24;60;610;169;;257;68;128;14;53;10.5;1.47;9.6;1.56;9.7;1.94;5.99;0.9;6.3;0.98;;;16;17;;;;;;;;;;;;3.907782022;0;32.85800806;49.50106918;3.541244118;0;0;0;1.632548962;0;0.115076718;0;0.406452204;0.972350936;0;0;0.189490147;93.12402235;36.1393229;49.5495;-0.0144474;1.3548296;0.1888;0.5795;-4.714731182;10.04252344;0;-0.00820821;93.11708915;349.168;46155.228;3656.95;0.0005846;1.082969733;0.920357768;0.95042735
19761-MC60;CONTINENTAL FLOOD BASALT;ETENDEKA PROVINCE - NAMIBIA / SOUTHERN ETENDEKA PROVINCE / MESSUM COMPLEX//DIKES CUTTING OUTER CORE OF MESSUM COMPLEX////////////;Messum;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;gr;granite;metaluminous;2 alkali feldspar granite;alkali granite;//////////;/ SYENITE, QUARTZ [2752]//////;Georoc Database [2752];;-21.53000069;14.10000038;76.5;0.21;11.47;2.62;0.04;0.38;0.58;5.07;3.12;0.005;;;;0.64;;;;1;;;;7;99;232;21;131;597;80;;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.27510304;0;29.96224835;26.40057023;2.317449527;0;0;0;0;0;0.946628949;0;0.085568885;0.371662052;0;0.013575161;0.011843134;97.38464933;29.62875842;26.4264;1.7755872;37.3465112;0.0118;0.1995;0.508822272;1.534083671;0;-0.055383959;97.3760788;21.823;42087.591;1258.95;;1.079968484;0.982419664;1.625
19762-MC80;CONTINENTAL FLOOD BASALT;ETENDEKA PROVINCE - NAMIBIA / SOUTHERN ETENDEKA PROVINCE / MESSUM COMPLEX//DIKES CUTTING OUTER GABBRO OF MESSUM COMPLEX////////////;Messum;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;gr;quartz monzonite;metaluminous;2 alkali feldspar granite;granite;//////////;/ SYENITE, QUARTZ [2752]//////;Georoc Database [2752];;-21.53000069;14.10000038;69.35;0.41;14.82;3.85;0.05;0.33;1.26;5.63;4.23;0.06;;;;1.46;;;;5;5;5;;12;63;227;67;67;472;88;;824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.40728448;0;33.27168801;35.7930808;4.821702055;0;0;0;0;0;0.822072508;0;0.106961106;0.731097156;0;0.055919314;0.142117611;96.15192304;33.6174611;35.8281;3.7498578;19.9512688;0.1416;0.3895;-0.414570653;2.92399809;0;-0.045087689;96.14212745;261.876;46736.319;2457.95;0.00073075;1.135379933;0.965857915;1.330969267
99706;CONTINENTAL FLOOD BASALT;ETENDEKA PROVINCE - NAMIBIA / SOUTHERN ETENDEKA PROVINCE / MESSUM COMPLEX//DIKES CUTTING OUTER GABBRO OF MESSUM COMPLEX////////////;Messum;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;gr;granite;metaluminous;unclassified;alkali granite;//////////;/ SYENITE, QUARTZ [2752]//////;Georoc Database [2752];;-21.53000069;14.10000038;71.89;0.31;13.22;3.63;0.08;0.13;0.66;5.32;4.3;0.03;;;;0.75;;;;;;;;;;184;43;84;638;47;;894;48;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.4385913;0;31.43967677;36.38540128;1.057337764;0;0;0;0.698576689;0.149248075;0;0;0.17113777;0.539907844;0;0;0.071058805;95.9509363;33.57988498;36.421;-1.0064188;23.8338352;0.0708;0.2945;-2.985435063;5.724105995;0;0.011844983;95.9441173;130.938;44162.916;1858.45;;1.030196977;0.942096649;1.237209302
8572-MC44;CONTINENTAL FLOOD BASALT;ETENDEKA PROVINCE - NAMIBIA / SOUTHERN ETENDEKA PROVINCE / MESSUM COMPLEX//////////////;Messum;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;monzodiorite;metaluminous;unclassified;syenogabbro;//////////;/ SYENITE, NEPHELINE [2752]//////;Georoc Database [2752];;-21.53000069;14.10000038;51.6;1.14;22.71;5.91;0.13;2.24;9.33;1.76;5.41;0.37;;;;1.64;;;;7;106;5;9;26;44;51;1368;22;163;84;;839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.40109608;35.1585587;32.4838178;5.75282324;0;0;6.169176591;0;0;1.906238102;0.278098876;0;1.691791837;0;0.876391932;94.71799315;19.64850991;45.8227;21.0014406;-13.0093624;0.8732;1.083;-13.21670385;32.63206886;0;-0.121791971;94.71306115;1614.902;14610.288;6834.3;0.00073075;2.101797143;0.817814184;0.325323475
72558;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;unclassified;syenite;metaluminous;unclassified;nepheline syenite;//////////;monzonite//////;OzChem database;;;;58.42;0.42;19.25;3.6315858;0.15;0.86;3.53;6.33;5.31;0.16;1.07;;;1.52;;;;7;66;4;1;19;83;215;1280;17;195;17;;895;28;50;;16;;;;;;;;;;;;;24;13.2;4.8;;;;;;;;;;;0;0;37.40848759;37.38605622;9.994002779;4.087723874;0;0;4.358133274;0;0;0.085510279;0.320883319;0;0.427564906;0;0.378980295;94.44734254;43.64642426;44.9757;3.4719138;-8.0599552;0.3776;0.399;-9.255267426;18.89335833;0;-0.005672311;94.44310145;698.336;52547.229;2517.9;0.0005846;1.234979111;0.87477465;1.192090395
72562;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;mz;monzodiorite;metaluminous;unclassified;monzogabbro;//////////;monzonite//////;OzChem database;;;;51.53;0.96;15.44;8.9368043;0.19;4.77;8.74;3.91;2.79;0.74;1.3;;;1.39;;;;;;;;;;126;1443;21;75;8;;1100;;;;;;;;;;;;;;;;;17;7.8;3.8;;;;;;;;;;;1.010564235;0;23.10698049;23.60820223;18.05739612;0;0;0;13.90962304;0;5.434450157;0;0.406452204;1.831563357;0;0;1.752783864;89.11801568;38.57278683;23.6313;-2.4078974;-9.6008304;1.7464;0.912;-22.85180872;59.40692332;0;-0.29761697;89.11125665;3229.804;32458.083;5755.2;;1.750137608;0.62475945;1.401433692
75139;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;unclassified;foid monzosyenite;metaluminous;unclassified;essexite;//////////;monzonite//////;OzChem database;;;;52.02;0.79;19.2;6.3713198;0.18;1.72;6.87;5.32;4.8;0.4;0.79;;;0.98;;;;;106;6;7;34;107;163;2016;23;158;15;;1115;28;63;;;;;;;;;;;;;;;17;;;;;;;;;;;;;0;0;31.43967677;22.19535987;15.12994468;9.979157092;0;0;9.242706965;1.010401836;0;0;0.385059983;0;1.000028115;0;0.947450737;91.32978606;48.57207561;40.656;-1.2495648;-20.4999008;0.944;0.7505;-25.09279023;47.17023017;0;0.082430846;91.3329808;1745.84;44162.916;4736.05;0.0008769;1.406074024;0.734329622;1.108333333
75140;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;unclassified;foid monzosyenite;metaluminous;unclassified;essexite;//////////;monzonite//////;OzChem database;;;;52.24;0.77;19.11;6.2423407;0.18;1.66;6.65;5.4;4.9;0.38;1.22;;;1.45;;;;;253;5;6;37;110;162;1928;23;162;16;;1060;28;64;;;;;;;;;;;;;;;17;;;;;;;;;;;;;0;0;31.91245387;22.63807221;14.19920829;10.1977234;0;0;8.920286955;1.199885566;0;0;0.385059983;0;0.965975652;0;0.9000782;91.31874413;49.15604062;41.503;-2.15267;-20.7342;0.8968;0.7315;-25.27019533;47.10048656;0;0.092160646;91.3229225;1658.548;44827.02;4616.15;0.00073075;1.374212453;0.73507379;1.102040816
75141;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;unclassified;foid monzosyenite;metaluminous;unclassified;nepheline syenite;//////////;monzonite//////;OzChem database;;;;55.79;0.6;19.37;4.8604509;0.16;1.15;5.02;5.81;5.37;0.26;0.72;;;0.89;;;;;209;4;5;16;90;175;1625;19;179;17;;965;27;59;;;;;;;;;;;;;;;19;;;;;;;;;;;;;0;0;34.33543648;31.06218806;11.58795673;7.788591754;0;0;6.179716866;0.925608734;0;0;0.34227554;0;0.714867956;0;0.615842979;93.55248509;46.64031605;45.4839;-0.0839354;-15.2963984;0.6136;0.57;-18.06146188;33.62120603;0;0.066250742;93.55347715;1134.796;48230.553;3597;0.0005846;1.280818528;0.798740929;1.081936685
75142;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;unclassified;foid monzosyenite;metaluminous;unclassified;nepheline syenite;//////////;monzonite//////;OzChem database;;;;55.32;0.59;19.65;4.759544;0.18;1.29;4.86;5.95;5.49;0.24;0.92;;;1.02;;;;8;93;4;3;21;95;189;1550;23;198;21;;1020;31;62;;22;;;;;;;;;;;;;20;12.2;5;;;;;;;;;;;0;0;35.16279639;28.2518652;11.39981144;9.861104529;0;0;6.932030224;0.371042599;0;0;0.385059983;0;0.65950348;0;0.568470442;93.59168428;46.49438802;46.5003;0.201027;-16.407248;0.5664;0.5605;-16.73633703;32.38125998;0;0.032231772;93.59252175;1047.504;49392.735;3537.05;0.0005846;1.270028412;0.808352476;1.083788707
75143;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;unclassified;monzodiorite;metaluminous;unclassified;syenogabbro;//////////;monzonite//////;OzChem database;;;;51.27;0.92;18.29;8.0780861;0.17;3.32;8.47;3.24;3.76;0.66;;;;;;;;;;6;9;79;;77;1454;19;64;;;865;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;0;0;19.14747232;31.81607182;23.45865556;0;0;0;9.116966976;0;0.182849552;2.705834645;0.363667762;1.788644869;0;0;1.563293716;90.14345722;29.74819354;31.8472;9.1767064;-8.5705056;1.5576;0.874;-15.5577544;41.27761004;0;-0.224289376;90.1287606;2880.636;26896.212;5515.4;0.0008769;1.886994629;0.728886006;0.861702128
75187;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;mz;monzonite;metaluminous;unclassified;monzogabbro;//////////;monzonite//////;OzChem database;;;;54.41;0.87;15.56;7.8165573;0.17;4.02;7.42;4.91;2.98;0.64;0.95;;;1;;;;;;;;;;162;1395;21;95;9;;1095;;;;;;;;;;;;;;;;;18;9.6;2.7;;;;;;;;;;;2.101295619;0;29.01669416;25.21592926;14.57840199;0;0;0;12.21166423;0;4.353244663;0;0.363667762;1.665900238;0;0;1.51592118;91.0227191;43.06705579;25.2406;-3.4661804;-7.5404984;1.5104;0.8265;-20.73953994;52.35292719;0;-0.23488335;91.0163809;2793.344;40759.383;5215.65;;1.522925646;0.656305852;1.647651007
75188;OROGENIC BELT;Lachlan Region/Lachlan Fold Belt//Mount Dromedary Igneous Complex////////////;Mount Dromedary;khaki3;2;1.6;1.28;AlkGran A1 (Cont);6-PAG and syenites;s;syenite;metaluminous;7* quartz syenite;syenite;//////////;syenite//////;OzChem database;;;;60.65;0.54;17.9;4.2729297;0.11;1.02;3.4;6.03;4.14;0.27;0.99;;;1.32;;;;;;;;;;257;926;16;135;17;;710;;;;;;;;;;;;;;;;;27;21.2;3.8;;;;;;;;;;;6.026368053;0;35.63557348;35.03152588;12.44834257;0;0;0;0.938811134;0;2.105736565;0;0.235314434;1.021617323;0;0;0.639529248;94.0828187;36.38545437;35.0658;9.7736668;5.2026728;0.6372;0.513;-1.041607725;7.657168321;0;-0.127979865;94.0653747;1178.442;50056.839;3237.3;;1.34204843;0.917017181;1.456521739
40627;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;syenite;l-P;unclassified;nepheline syenite;//////////;/ DIORITE [1878]//////;Georoc Database [1878];;21.52000046;70.54000092;58.3;0.72;20.23;5.57803618;0.08;0.18;2.39;5.38;5.83;0.09;1.09;;;1.09;;;;;;;;;;135.3;263.6;;;;;;;43.4;;12.9;;1.26;3;0.37;;;;;1.26;0.15;3.39;3.4;;16.3;;;;;;;;;;;;0;0.685493282;31.79425959;46.72019468;11.26930927;1.414804042;0;0;0;0;0;0.314226159;0.17113777;0;0;0.630207408;0.213176416;93.21280862;30.86136;49.3801;11.265152;-1.096368;0.2124;0.684;1.29192;0;0.666516;-0.06508;93.2;392.814;44660.994;4316.4;;1.312406536;1.023785132;0.922813036
40631;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;s;syenite;m-P;6 alkali feldspar syenite;syenite;//////////;/ SYENITE [1878]//////;Georoc Database [1878];;21.52000046;70.54000092;60.34;0.76;19.77;4.73502925;0.09;0.36;1.54;6.83;5.24;0.12;0.52;;;0.52;;;;;;;;;;208.6;206.6;;;;;;;75.1;;22.8;;1.32;;0.67;;;;0.29;2.56;;8.53;6.7;;31.6;;;;;;;;;;;;0.229273344;1.243880533;40.36334443;44.33941924;6.856271683;0;0;0;0;0;0.896806372;0;0.192529991;0;0;0.658961422;0.284235221;95.06472223;38.98078;44.3828;6.852736;0.727676;0.2832;0.722;1.96336;0;1.233088;-0.09564;95.05;523.752;56697.879;4556.2;;1.234592964;1.050843815;1.303435115
40628;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;s;syenite;l-P;7 syenite;syenite;//////////;/ DIORITE [1878]//////;Georoc Database [1878];;21.52000046;70.54000092;61.39;0.43;20.48;2.75101881;0.09;0.28;1.88;6.14;5.74;0.06;0.78;;;0.78;;;;;;;;;;183;173.6;;;;;;;75.2;;22.9;4;1.39;;0.76;;;;;2.66;0.34;8.11;7.1;;35.2;;;;;;;;;;;;0.233245561;1.116359567;36.28564199;48.57027985;8.935088974;0;0;0;0;0;0.697516067;0;0.192529991;0;0;0.328816803;0.142117611;96.50159641;35.278115;48.6178;8.931968;0.613288;0.1416;0.4085;1.466755;0;1.100344;-0.06837;96.49;261.876;50969.982;2577.85;;1.272916861;1.049862943;1.069686411
40632;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;f-P;unclassified;nepheline syenite;//////////;/ SYENITE [1878]//////;Georoc Database [1878];;21.52000046;70.54000092;57.47;0.16;23.09;0.75200612;0.04;0.19;0.89;6.79;7.54;0.02;2.44;;;2.44;;;;;;;;;;417;57.3;;;;;;;105.4;;25.5;;0.47;;1.04;;;;;2.7;0.43;7.06;19.3;;73.3;;;;;;;;;;;;0;1.765883698;40.12695588;32.46528402;4.284817338;16.97570535;0;0;0;0;0;0.331683168;0.085568885;0;0;0.115016056;0.047372537;96.19828694;39.54758;63.8638;4.283456;-14.266604;0.0472;0.152;0.85726;0;1.744048;-0.03874;96.19;87.292;56365.827;959.2;;1.168890039;1.080385077;0.900530504
71131;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;l-P;unclassified;nepheline syenite;//////////;/ SYENITE, FOID [1930]//////;Georoc Database [1930];;21.52000046;70.54000092;56.5;0.209999993;22.61000061;1.741007995;0.07;0.180000007;1.24000001;6.46999979;7.900000095;0.02;;;;2.690000057;3.400000095;6.099999905;;;;;;;40;345;52;40;540;160;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.403649904;38.23584626;29.87738753;6.021244051;20.02787609;0;0;0;0;0;0.314226172;0.149745549;0;0;0.131247415;0.047372537;95.2085955;37.61170375;66.9130008;6.01945605;-16.85520377;0.0472;0.199499993;0.927285019;0;0.378648662;-0.041590001;95.20000051;87.292;53709.40926;1258.949958;;1.130520817;1.015986192;0.818987305
71129;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;l-P;unclassified;nepheline syenite;//////////;/ SYENITE, FOID [1930]//////;Georoc Database [1930];;21.52000046;70.54000092;57.4;0.17;21.79;1.79401044;0.08;0.17;1.19;6.84;7.23;0.02;;;;2.64;10;5.5;;;;;;;41;255;33;40;700;200;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.376265695;40.42244156;31.83619761;5.773183049;15.89546998;0;0;0;0;0;0.296769151;0.17113777;0;0;0.079966377;0.047372537;94.89880374;39.831685;61.2381;5.771456;-13.365904;0.0472;0.1615;0.889745;0;0.355548;-0.03933;94.89;87.292;56780.892;1019.15;;1.1291368;1.015300633;0.946058091
71130;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;metaluminous;unclassified;unclassified;//////////;/ SYENITE, FOID [1930]//////;Georoc Database [1930];;21.52000046;70.54000092;57.2;0.15;22.28;1.73800828;0.08;0.08;0.85;6.09;9.24;0.01;;;;1.67;5.7;8;;;;;;;40;360;7.5;45;470;125;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;35.99015631;32.13229924;1.329582317;24.94884068;0;0;0.429893347;0.86054454;0;0;0.17113777;0;0.102040501;0;0.023686268;95.98818097;39.48610672;78.2628;-1.6573136;-23.5791256;0.0236;0.1425;-5.326475445;8.589553421;0;0.044210108;95.9858556;43.646;50554.917;899.25;;1.022359632;0.95465721;0.659090909
71132;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;metaluminous;unclassified;unclassified;//////////;/ SYENITE, FOID [1930]//////;Georoc Database [1930];;21.52000046;70.54000092;56.8;0.3;22.6;1.62100531;0.06;0.35;1.46;6.92;8.19;0.08;;;;1.44;5.7;3.7;;;;;;;30;270;265;35;350;140;;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;40.89521866;25.71518031;4.464502737;23.61201962;0;0;1.125904244;0;0;0.245231653;0.128353328;0;0.395772222;0;0.189490147;96.77167292;42.92713118;69.3693;2.0853842;-21.7773768;0.1888;0.285;-2.890653871;6.591749353;0;-0.01466101;96.76467305;349.168;57444.996;1798.5;;1.078048366;0.956879949;0.844932845
71133;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;metaluminous;unclassified;unclassified;//////////;/ SYENITE, FOID [1930]//////;Georoc Database [1930];;21.52000046;70.54000092;56.9;0.21;22.03;2.18900999;0.06;0.27;1.08;6.95;8.04;0.05;;;;1.57;6.9;4.3;;;;;;;36;280;130;30;380;90;;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;41.07251007;27.64886667;3.493914301;21.87688815;0;0;0.810537422;0;0;0.208026321;0.128353328;0;0.242536136;0;0.118431342;95.60006374;42.38155567;68.0988;1.836724;-19.722196;0.118;0.1995;-1.901124022;4.598254194;0;-0.016292842;95.593221;218.23;57694.035;1258.95;;1.061711362;0.969920166;0.864427861
71134;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;syenite;l-P;unclassified;nepheline syenite;//////////;/ SYENITE, FOID [1930]//////;Georoc Database [1930];;21.52000046;70.54000092;57.2;0.28;21.27;2.22401044;0.07;0.42;3.14;7.32;4.35;0.03;;;;3.51;10;3;;;;;;;37;260;210;35;370;125;;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.552941341;43.25910413;30.11226226;15.38222637;3.627546684;0;0;0;0;0;0.733194372;0.149745549;0;0;0.201278098;0.071058805;94.08935761;42.04264;36.8445;15.377984;-2.787456;0.0708;0.266;1.80208;0;0.544172;-0.08072;94.08;130.938;60765.516;1678.6;;1.410510769;1.023142525;1.682758621
71318;CONTINENTAL FLOOD BASALT;DECCAN / NORTHERN DECCAN//MOUNT GIRNAR IGNEOUS COMPLEX, GUJARAT////////////;Mt Girnar;honeydew3;2;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;unclassified;foid syenite;metaluminous;unclassified;nepheline syenite;//////////;/ SYENITE, NEPHELINE [2746]//////;Georoc Database [2746];;21.52000046;70.54000092;56.11;0.84;21.35;3.13902169;0.75;0.59;2.55;3.39;8.64;0.31;1.24;;;1.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;20.03392937;46.8823878;9.459861985;14.20789228;0;0;0.908007296;0;0;0.740257538;1.596068365;0;0;0;0.734274321;94.56267896;18.89319227;73.1808;8.1178544;-12.5639976;0.7316;0.798;1.720839499;3.819093863;0;-0.164854834;94.5325276;1353.026;28141.407;5035.8;;1.193866942;0.948064845;0.392361111
452606;RIFT VOLCANICS;MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / SOUTHWESTERN CAMEROON LINE//NDA ALI MASSIF, MAMFE BASIN////////////;Nda Ali;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;mz;syenite;metaluminous;6 alkali feldspar syenite;syenite;//////////;/ SYENITE [13029]//////;Georoc Database [13029];;4.850000381;9.085000038;62.66999817;0.769999981;17.35000038;3.900000095;0.140000001;0.550000012;1.429999948;4.769999981;6.340000153;0.07;;;;0.400000006;;;;;;;;;;;;;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.254861463;0;28.18933414;53.64731388;4.793774686;0;0;0;0;0;1.370120877;0;0.2994911;1.29910085;0;0.083227836;0.165803879;94.10302871;28.82247338;53.6998013;2.848234266;3.404285093;0.1652;0.731499982;-0.79440051;5.295563253;0;-0.078837833;94.09381892;305.522;39597.20084;4616.149886;;1.11266917;0.953652689;0.752365909
452607;RIFT VOLCANICS;MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / SOUTHWESTERN CAMEROON LINE//NDA ALI MASSIF, MAMFE BASIN////////////;Nda Ali;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;s;syenite;l-P;6* quartz alkali feldspar syenite;syenite;//////////;/ SYENITE [13029]//////;Georoc Database [13029];;4.850000381;9.085000038;64.83000183;0.610000014;17.70000076;2.829999924;0.119999997;0.25999999;0.280000001;5.650000095;6.440000057;0.005;;;;0.560000002;;;;;;;;;;;;;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.78066528;0.492672992;33.38988285;54.49348519;1.356474434;0;0;0;0;0;0.647693466;0;0.256706649;0;0;0.475105157;0.011843134;95.90452915;32.28520558;54.54680048;1.356064005;5.124625132;0.0118;0.579500013;1.589184968;0;0.474412562;-0.072589999;95.89500274;21.823;46902.34579;3656.950084;;1.059233569;1.027916323;0.8773292
452608;RIFT VOLCANICS;MID-AFRICAN RIFT SYSTEM / CAMEROON LINE (CONTINENTAL SECTION) / SOUTHWESTERN CAMEROON LINE//NDA ALI MASSIF, MAMFE BASIN////////////;Nda Ali;honeydew3;17;1.6;1.28;AlkGran A1  (Rift);6-PAG and syenites;mzq;quartz monzonite;l-P;6* quartz alkali feldspar syenite;quartz syenite;//////////;/ SYENITE, QUARTZ [13029]//////;Georoc Database [13029];;4.850000381;9.085000038;66.15000153;0.439999998;15.38000011;5.050000191;0.159999996;0.200000003;0.860000014;4.550000191;5.380000114;0.119999997;;;;0.790000021;;;;;;;;;;;;;796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.6475116;0.327939842;26.88919837;45.52406117;3.482642826;0;0;0;0;0;0.49822577;0;0.342275532;0;0;0.25997658;0.284235214;93.25606691;25.96912113;45.56860097;3.479936089;15.9104761;0.283199993;0.417999998;1.36334;0;0.312087683;-0.06476;93.24000195;523.7519869;37770.91659;2637.799988;;1.11645781;1.002647402;0.845724925
